vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
4022	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
4023	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
4024	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
4025	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
4026	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
4027	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
4028	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
4029	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
4030	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
6001	6001-6010	New Flyer	2016 XDE60	65th Ave	ISL9-BAE	Active	"https://cptdb.ca/wiki/images/thumb/f/f1/C-TRAN_6005-a.jpg/800px-C-TRAN_6005-a.jpg"	11 July 2018
6002	6001-6010	New Flyer	2016 XDE60	65th Ave	ISL9-BAE	Active	"https://cptdb.ca/wiki/images/thumb/f/f1/C-TRAN_6005-a.jpg/800px-C-TRAN_6005-a.jpg"	11 July 2018
6003	6001-6010	New Flyer	2016 XDE60	65th Ave	ISL9-BAE	Active	"https://cptdb.ca/wiki/images/thumb/f/f1/C-TRAN_6005-a.jpg/800px-C-TRAN_6005-a.jpg"	11 July 2018
